step,customer,age,gender,zipcodeOri,merchant,zipMerchant,category,amount
32,C709211172,4,F,28007,M348934600,28007,transportation,16.26
32,C1355509614,4,M,28007,M348934600,28007,transportation,1.87
32,C137986193,4,F,28007,M348934600,28007,transportation,33.4
32,C1643499361,4,M,28007,M348934600,28007,transportation,5.73
32,C1643499361,4,M,28007,M1823072687,28007,transportation,31.81
32,C446298173,4,F,28007,M348934600,28007,transportation,36.39
32,C1981089677,4,M,28007,M348934600,28007,transportation,10.44
32,C1344489848,4,F,28007,M348934600,28007,transportation,47.38
32,C940143351,4,M,28007,M348934600,28007,transportation,47.21
32,C135716487,4,F,28007,M1823072687,28007,transportation,50.65
32,C144168365,4,M,28007,M348934600,28007,transportation,43.11
32,C1626806996,4,M,28007,M1823072687,28007,transportation,21.74
32,C819131219,4,M,28007,M1823072687,28007,transportation,12.29
32,C1883823119,4,M,28007,M348934600,28007,transportation,3.38
32,C1259046770,4,F,28007,M1823072687,28007,transportation,70.19
32,C1224153830,4,F,28007,M1823072687,28007,transportation,65.42
32,C413242191,4,F,28007,M1823072687,28007,transportation,7.19
32,C722399783,4,M,28007,M348934600,28007,transportation,52.67
32,C132392875,4,M,28007,M1823072687,28007,transportation,56.18
32,C966984015,4,M,28007,M1823072687,28007,transportation,37.88
32,C12662072,4,F,28007,M1823072687,28007,transportation,15.14
32,C369405043,4,M,28007,M1823072687,28007,transportation,8.35
32,C1977634536,4,F,28007,M1823072687,28007,transportation,26.49
32,C261768480,4,F,28007,M1823072687,28007,transportation,24.31
32,C1077245673,4,F,28007,M348934600,28007,transportation,17.72
32,C1100361227,4,F,28007,M1741626453,28007,sportsandtoys,32.71
32,C2055009466,4,M,28007,M1823072687,28007,transportation,0.95
32,C732771224,4,F,28007,M348934600,28007,transportation,26.02
32,C171977183,4,M,28007,M348934600,28007,transportation,30.89
32,C755108533,4,F,28007,M348934600,28007,transportation,4.02
32,C671392477,4,F,28007,M348934600,28007,transportation,5.22
32,C1980965530,4,M,28007,M348934600,28007,transportation,4.31
32,C1501124312,4,M,28007,M348934600,28007,transportation,24.67
32,C638223659,4,M,28007,M1823072687,28007,transportation,21.02
32,C1048694975,4,M,28007,M1823072687,28007,transportation,10.64
32,C1130847219,4,M,28007,M348934600,28007,transportation,7.13
32,C566598245,4,M,28007,M1823072687,28007,transportation,18.41
32,C886658445,4,F,28007,M1823072687,28007,transportation,11.77
32,C1523854098,4,M,28007,M1888755466,28007,otherservices,62.17
32,C476477241,4,M,28007,M1823072687,28007,transportation,20.7
32,C1862384239,4,M,28007,M348934600,28007,transportation,3.94
32,C1402381285,4,F,28007,M1823072687,28007,transportation,41.09
32,C158030246,4,F,28007,M1823072687,28007,transportation,10.35
32,C748216113,4,F,28007,M1823072687,28007,transportation,34.86
32,C264736518,4,F,28007,M923029380,28007,home,952.31
32,C1828416123,4,F,28007,M1198415165,28007,wellnessandbeauty,91.4
32,C168361707,4,F,28007,M348934600,28007,transportation,57.44
32,C1646244537,4,M,28007,M348934600,28007,transportation,44.28
32,C1186953291,4,M,28007,M1823072687,28007,transportation,22.29
32,C489185823,4,F,28007,M1823072687,28007,transportation,24.55
32,C577335130,4,M,28007,M348934600,28007,transportation,17.22
32,C1100570635,4,F,28007,M1823072687,28007,transportation,0.26
32,C1901383731,4,F,28007,M1823072687,28007,transportation,7.69
32,C599293124,4,F,28007,M348934600,28007,transportation,47.86
32,C278409847,4,F,28007,M348934600,28007,transportation,46.74
32,C113294083,4,F,28007,M348934600,28007,transportation,23.62
32,C2090486181,4,M,28007,M1823072687,28007,transportation,12.11
32,C1431806998,4,F,28007,M348934600,28007,transportation,6.55
32,C331622323,4,F,28007,M1823072687,28007,transportation,39.08
32,C465037281,4,F,28007,M1823072687,28007,transportation,54.78
32,C1867965524,4,M,28007,M348934600,28007,transportation,18.16
32,C1702053445,4,F,28007,M348934600,28007,transportation,10.59
32,C1480193980,4,F,28007,M348934600,28007,transportation,49.17
32,C1091680547,4,M,28007,M1823072687,28007,transportation,20.76
32,C1606614105,4,M,28007,M348934600,28007,transportation,53.67
32,C75274383,4,M,28007,M1823072687,28007,transportation,49.32
32,C359628860,4,F,28007,M1823072687,28007,transportation,33.44
32,C1039390058,4,M,28007,M348934600,28007,transportation,12.27
32,C1486069778,4,F,28007,M348934600,28007,transportation,26.32
32,C1597289593,4,F,28007,M1823072687,28007,transportation,12.82
32,C1828345671,4,M,28007,M1823072687,28007,transportation,31.79
32,C1271627744,4,F,28007,M480139044,28007,health,32.96
32,C971838371,4,F,28007,M348934600,28007,transportation,38.72
32,C111678629,4,M,28007,M547558035,28007,fashion,17.46
32,C723171448,4,M,28007,M348934600,28007,transportation,2.77
32,C333484923,4,M,28007,M1823072687,28007,transportation,8.61
32,C369805136,4,M,28007,M348934600,28007,transportation,32.52
32,C277720476,4,M,28007,M1649169323,28007,sportsandtoys,44.99
32,C1798103026,4,F,28007,M348934600,28007,transportation,22.31
32,C606355103,4,F,28007,M348934600,28007,transportation,1.82
32,C1718974481,4,M,28007,M348934600,28007,transportation,59.48
32,C1718974481,4,M,28007,M1823072687,28007,transportation,8.35
32,C1895811684,4,F,28007,M1823072687,28007,transportation,32.32
32,C1827713539,4,M,28007,M348934600,28007,transportation,15.54
32,C457497998,4,M,28007,M1053599405,28007,health,70.53
32,C457497998,4,M,28007,M1913465890,28007,health,1.09
32,C2094478222,4,F,28007,M348934600,28007,transportation,16.38
32,C1343106500,4,F,28007,M1823072687,28007,transportation,9.7
32,C1513653440,4,M,28007,M855959430,28007,hyper,125.21
32,C1635613216,4,F,28007,M209847108,28007,wellnessandbeauty,15.44
32,C193297871,4,F,28007,M1823072687,28007,transportation,16.6
32,C626467543,4,F,28007,M1823072687,28007,transportation,15.14
32,C49915499,4,M,28007,M1823072687,28007,transportation,5.75
32,C771207119,4,M,28007,M1823072687,28007,transportation,33.98
32,C403631555,4,M,28007,M1823072687,28007,transportation,38.85
32,C1585648581,4,F,28007,M1823072687,28007,transportation,1.64
32,C2061535111,4,M,28007,M348934600,28007,transportation,44.41
32,C1963249369,4,F,28007,M1823072687,28007,transportation,25.16
32,C394979408,4,F,28007,M348934600,28007,transportation,30.54
32,C1126112663,4,M,28007,M1823072687,28007,transportation,19.85
32,C28023491,4,F,28007,M348934600,28007,transportation,23.27
32,C1070277785,4,F,28007,M855959430,28007,hyper,86.1
32,C1038722314,4,M,28007,M348934600,28007,transportation,17.88
32,C1095821033,4,F,28007,M1823072687,28007,transportation,17.59
32,C957324981,4,M,28007,M348934600,28007,transportation,47.76
32,C572709519,4,F,28007,M1823072687,28007,transportation,2.97
32,C1844695541,4,F,28007,M85975013,28007,food,33.89
32,C99215049,4,M,28007,M1823072687,28007,transportation,52.63
32,C2095938989,4,F,28007,M1823072687,28007,transportation,1.74
32,C1630697663,4,F,28007,M1823072687,28007,transportation,23.71
32,C1967337226,4,M,28007,M1823072687,28007,transportation,7.12
32,C38251321,4,F,28007,M348934600,28007,transportation,26.03
32,C96407618,4,F,28007,M348934600,28007,transportation,30.39
32,C1207205377,4,M,28007,M1823072687,28007,transportation,22.44
32,C1980881901,4,M,28007,M1823072687,28007,transportation,14.21
32,C1368438034,4,M,28007,M1823072687,28007,transportation,19.91
32,C698358493,4,M,28007,M348934600,28007,transportation,53.48
32,C318717540,4,M,28007,M348934600,28007,transportation,10.55
32,C1341517098,4,F,28007,M1823072687,28007,transportation,45.89
32,C1670516684,4,F,28007,M1823072687,28007,transportation,27.02
32,C1258725927,4,M,28007,M1823072687,28007,transportation,59.82
32,C843090653,4,F,28007,M855959430,28007,hyper,6.24
32,C1719485237,4,M,28007,M1823072687,28007,transportation,34.12
32,C2015203999,4,F,28007,M1823072687,28007,transportation,30.17
32,C1945950459,4,M,28007,M1198415165,28007,wellnessandbeauty,62.86
32,C1305339250,4,M,28007,M1823072687,28007,transportation,14.24
32,C1966686053,4,F,28007,M1823072687,28007,transportation,65.21
32,C1658450442,4,F,28007,M1823072687,28007,transportation,42.7
32,C1132565589,4,F,28007,M348934600,28007,transportation,8.08
32,C1166355595,4,F,28007,M209847108,28007,wellnessandbeauty,2.75
32,C59263760,4,F,28007,M348934600,28007,transportation,38.97
32,C1768220463,4,M,28007,M348934600,28007,transportation,21.32
32,C249282739,4,M,28007,M1823072687,28007,transportation,35.47
32,C297347471,4,M,28007,M1823072687,28007,transportation,21.88
32,C39607150,4,F,28007,M1823072687,28007,transportation,67.76
32,C966602067,4,M,28007,M348934600,28007,transportation,2
32,C433355159,4,F,28007,M1823072687,28007,transportation,20.31
32,C436675850,4,M,28007,M1946091778,28007,wellnessandbeauty,60.29
32,C1264224372,4,M,28007,M348934600,28007,transportation,25.67
32,C2084449024,4,F,28007,M348934600,28007,transportation,19.66
32,C339931011,4,M,28007,M348934600,28007,transportation,43.69
32,C1242770016,4,M,28007,M1823072687,28007,transportation,17.37
32,C578700012,4,F,28007,M348934600,28007,transportation,38.35
32,C1468082478,4,F,28007,M1823072687,28007,transportation,42.22
32,C466569235,4,M,28007,M1823072687,28007,transportation,46.5
32,C26045684,4,F,28007,M348934600,28007,transportation,24.77
32,C268949400,4,M,28007,M1823072687,28007,transportation,14.82
32,C1153569753,4,F,28007,M348934600,28007,transportation,13.43
32,C1537824739,4,M,28007,M1352454843,28007,hotelservices,206.14
32,C958780730,4,M,28007,M348934600,28007,transportation,45.87
32,C10745331,4,F,28007,M151143676,28007,barsandrestaurants,39.18
32,C477595630,4,M,28007,M1823072687,28007,transportation,50.22
32,C206142588,4,F,28007,M1823072687,28007,transportation,47.53
32,C1812521679,4,M,28007,M1823072687,28007,transportation,25.72
32,C2126019044,4,M,28007,M1823072687,28007,transportation,13.03
32,C559952121,4,F,28007,M1823072687,28007,transportation,12.37
32,C114388565,4,M,28007,M348934600,28007,transportation,8.6
32,C1076053396,4,M,28007,M348934600,28007,transportation,9.16
32,C1594422820,4,F,28007,M348934600,28007,transportation,20.99
32,C813472343,4,M,28007,M1400236507,28007,home,72.11
32,C153258882,4,F,28007,M1823072687,28007,transportation,3.44
32,C1082769360,4,M,28007,M348934600,28007,transportation,41.38
32,C2117938225,4,M,28007,M348934600,28007,transportation,22.15
32,C1459624061,4,F,28007,M1823072687,28007,transportation,39.29
32,C1464489812,4,M,28007,M732195782,28007,travel,2657.35
32,C1700159150,4,F,28007,M348934600,28007,transportation,19.53
32,C1700159150,4,F,28007,M1823072687,28007,transportation,59.77
32,C629170053,4,M,28007,M1198415165,28007,wellnessandbeauty,28.42
32,C369046885,4,M,28007,M1823072687,28007,transportation,17.62
32,C1729776721,4,M,28007,M348934600,28007,transportation,18.71
32,C1200798307,4,F,28007,M1823072687,28007,transportation,40.68
32,C1909782411,4,F,28007,M348934600,28007,transportation,1.67
32,C1557540123,4,F,28007,M1823072687,28007,transportation,51.82
32,C530747890,4,F,28007,M1823072687,28007,transportation,25.07
32,C521087514,4,F,28007,M1823072687,28007,transportation,68.11
32,C1373973501,4,F,28007,M1823072687,28007,transportation,2.61
33,C1513653440,4,M,28007,M348934600,28007,transportation,5.83
33,C1264224372,4,M,28007,M348934600,28007,transportation,27.71
33,C1952937534,4,F,28007,M1823072687,28007,transportation,16.6
33,C530747890,4,F,28007,M1823072687,28007,transportation,22.3
33,C186469824,4,F,28007,M1823072687,28007,transportation,18.9
33,C1093826151,4,M,28007,M348934600,28007,transportation,38.49
33,C1658450442,4,F,28007,M85975013,28007,food,87.66
33,C359628860,4,F,28007,M1823072687,28007,transportation,12.71
33,C1171394321,4,M,28007,M348934600,28007,transportation,9.49
33,C1969886762,4,M,28007,M1649169323,28007,sportsandtoys,12.06
33,C1969886762,4,M,28007,M1788569036,28007,sportsandtoys,17.19
33,C297347471,4,M,28007,M1823072687,28007,transportation,11.33
33,C1812521679,4,M,28007,M1823072687,28007,transportation,28.04
33,C581878341,4,M,28007,M348934600,28007,transportation,29.3
33,C113294083,4,F,28007,M348934600,28007,transportation,58.52
33,C1646244537,4,M,28007,M1842530320,28007,tech,34.47
33,C1486961552,4,F,28007,M1823072687,28007,transportation,6.05
33,C2095181585,4,M,28007,M348934600,28007,transportation,12.38
33,C465037281,4,F,28007,M1823072687,28007,transportation,24.7
33,C1547689237,4,F,28007,M348934600,28007,transportation,36.77
33,C1450562088,4,F,28007,M348934600,28007,transportation,16.9
33,C1537824739,4,M,28007,M348934600,28007,transportation,8.34
33,C585290792,4,M,28007,M1823072687,28007,transportation,7.55
33,C1445784416,4,M,28007,M1400236507,28007,home,118.46
33,C1827713539,4,M,28007,M348934600,28007,transportation,28.97
33,C1022530210,4,M,28007,M348934600,28007,transportation,2.98
33,C723171448,4,M,28007,M348934600,28007,transportation,26.24
33,C2125787399,4,F,28007,M348934600,28007,transportation,19.15
33,C1970738826,4,M,28007,M1823072687,28007,transportation,7.81
33,C1289081546,4,F,28007,M151143676,28007,barsandrestaurants,2.74
33,C1367581052,4,M,28007,M348934600,28007,transportation,46.47
33,C1367581052,4,M,28007,M1823072687,28007,transportation,15.23
33,C1292770722,4,F,28007,M348934600,28007,transportation,16.32
33,C144835944,4,F,28007,M855959430,28007,hyper,4.45
33,C1091680547,4,M,28007,M1823072687,28007,transportation,17.44
33,C1023803355,4,M,28007,M348934600,28007,transportation,63.38
33,C1559091388,4,F,28007,M348934600,28007,transportation,18.42
33,C339181872,4,F,28007,M1823072687,28007,transportation,43.42
33,C96508773,4,F,28007,M348934600,28007,transportation,38.03
33,C1554037473,4,F,28007,M349281107,28007,fashion,58.71
33,C914285365,4,M,28007,M348934600,28007,transportation,27.71
33,C1207205377,4,M,28007,M1823072687,28007,transportation,18.91
33,C1849046345,4,F,28007,M547558035,28007,fashion,32.93
33,C1191069340,4,F,28007,M348934600,28007,transportation,47.85
33,C2029865097,4,M,28007,M1823072687,28007,transportation,37.11
33,C229592862,4,F,28007,M348934600,28007,transportation,14.13
33,C257664421,4,M,28007,M348934600,28007,transportation,56.04
33,C2043823425,4,F,28007,M1823072687,28007,transportation,33.25
33,C567616900,4,M,28007,M348934600,28007,transportation,23.24
33,C723217997,4,F,28007,M348934600,28007,transportation,29.67
33,C1600873622,4,F,28007,M1823072687,28007,transportation,17.58
33,C437189630,4,F,28007,M1823072687,28007,transportation,0.95
33,C864134074,4,F,28007,M1198415165,28007,wellnessandbeauty,66.12
33,C572709519,4,F,28007,M1823072687,28007,transportation,23.1
33,C1591008232,4,F,28007,M1600850729,28007,fashion,24.45
33,C539791425,4,F,28007,M1823072687,28007,transportation,15.58
33,C1715139,4,M,28007,M348934600,28007,transportation,3.38
33,C1798103026,4,F,28007,M348934600,28007,transportation,33.04
33,C899813705,4,M,28007,M855959430,28007,hyper,54.76
33,C2121874810,4,F,28007,M348934600,28007,transportation,56.56
33,C332229910,4,F,28007,M348934600,28007,transportation,45.29
33,C1520919939,4,M,28007,M348934600,28007,transportation,30.36
33,C312072263,4,F,28007,M348934600,28007,transportation,49.14
33,C1209743372,4,F,28007,M349281107,28007,fashion,112.18
33,C1904416498,4,F,28007,M1823072687,28007,transportation,3.68
33,C59433821,4,M,28007,M1823072687,28007,transportation,37.63
33,C1736605496,4,M,28007,M1823072687,28007,transportation,54.14
33,C1445931696,4,M,28007,M348934600,28007,transportation,52.13
33,C1312448128,4,F,28007,M1823072687,28007,transportation,27.99
33,C143498560,4,M,28007,M3697346,28007,leisure,420.1
33,C1830714840,4,F,28007,M1823072687,28007,transportation,51.18
33,C582173326,4,F,28007,M1823072687,28007,transportation,11.62
33,C966984015,4,M,28007,M1823072687,28007,transportation,43.54
33,C1945950459,4,M,28007,M923029380,28007,home,17.75
33,C957324981,4,M,28007,M348934600,28007,transportation,30.97
33,C1340398290,4,M,28007,M348934600,28007,transportation,15.22
33,C2013871968,4,F,28007,M348934600,28007,transportation,48.81
33,C1765886577,4,F,28007,M348934600,28007,transportation,45.52
33,C1849046345,4,F,28007,M1198415165,28007,wellnessandbeauty,254.21
33,C193297871,4,F,28007,M1823072687,28007,transportation,35.78
33,C1906711479,4,F,28007,M348934600,28007,transportation,32.99
33,C1699102063,4,M,28007,M1823072687,28007,transportation,53.39
33,C205797331,4,F,28007,M1823072687,28007,transportation,51.08
33,C875900250,4,M,28007,M348934600,28007,transportation,15.94
33,C409331076,4,M,28007,M348934600,28007,transportation,11.83
33,C1872482068,4,M,28007,M1823072687,28007,transportation,39.42
33,C433355159,4,F,28007,M1053599405,28007,health,117.61
33,C433355159,4,F,28007,M1913465890,28007,health,46.64
33,C944367934,4,F,28007,M348934600,28007,transportation,30.05
33,C135434041,4,F,28007,M1823072687,28007,transportation,26.07
33,C1909782411,4,F,28007,M348934600,28007,transportation,16.64
33,C202531238,4,F,28007,M348934600,28007,transportation,25.62
33,C601235628,4,F,28007,M348934600,28007,transportation,7.92
33,C476477241,4,M,28007,M1823072687,28007,transportation,32.39
33,C1242770016,4,M,28007,M1823072687,28007,transportation,19.71
33,C771207119,4,M,28007,M1823072687,28007,transportation,38.51
33,C1535009453,4,F,28007,M348934600,28007,transportation,34.97
33,C1779394537,4,F,28007,M348934600,28007,transportation,42.62
33,C1779394537,4,F,28007,M1823072687,28007,transportation,15.61
33,C1214229415,4,F,28007,M1823072687,28007,transportation,25.41
33,C1905396523,4,F,28007,M348934600,28007,transportation,24.79
33,C749077907,4,M,28007,M2122776122,28007,home,139.26
33,C586830923,4,M,28007,M1823072687,28007,transportation,14.92
33,C85945497,4,F,28007,M348934600,28007,transportation,29.76
33,C2033310172,4,M,28007,M348934600,28007,transportation,10.89
33,C403631555,4,M,28007,M1053599405,28007,health,80.35
33,C1439880421,4,F,28007,M348934600,28007,transportation,19.9
33,C650108285,4,F,28007,M1823072687,28007,transportation,17.5
33,C369046885,4,M,28007,M1823072687,28007,transportation,6.23
33,C369805136,4,M,28007,M348934600,28007,transportation,32.54
33,C1626806996,4,M,28007,M1823072687,28007,transportation,39.63
33,C1973203074,4,F,28007,M348934600,28007,transportation,46.91
33,C161733249,4,M,28007,M348934600,28007,transportation,29.34
33,C132392875,4,M,28007,M1823072687,28007,transportation,34.27
33,C1186953291,4,M,28007,M1823072687,28007,transportation,32.51
33,C1963249369,4,F,28007,M1823072687,28007,transportation,10.89
33,C1107580024,4,F,28007,M85975013,28007,food,20.86
33,C1700159150,4,F,28007,M1823072687,28007,transportation,15.9
33,C1051712338,4,M,28007,M151143676,28007,barsandrestaurants,24.95
33,C1741401017,4,M,28007,M1823072687,28007,transportation,16.7
33,C1060018471,4,F,28007,M1823072687,28007,transportation,17.93
33,C1693925346,4,F,28007,M348934600,28007,transportation,19.14
33,C1954938610,4,M,28007,M1823072687,28007,transportation,20.72
33,C1879341237,4,M,28007,M348934600,28007,transportation,27.33
33,C672742304,4,M,28007,M348934600,28007,transportation,25.02
33,C2027892936,4,F,28007,M348934600,28007,transportation,29.82
33,C1876642037,4,M,28007,M348934600,28007,transportation,43.23
33,C1418055040,4,F,28007,M1823072687,28007,transportation,35.84
33,C1735920391,4,F,28007,M348934600,28007,transportation,28.6
33,C445432762,4,F,28007,M348934600,28007,transportation,23.85
33,C436675850,4,M,28007,M348934600,28007,transportation,0.5
33,C436675850,4,M,28007,M1823072687,28007,transportation,14.45
33,C602544155,4,M,28007,M348934600,28007,transportation,17.03
33,C957771834,4,M,28007,M1823072687,28007,transportation,4.76
33,C188991095,4,F,28007,M1823072687,28007,transportation,37.1
33,C1870640785,4,M,28007,M1823072687,28007,transportation,58.21
33,C578309168,4,M,28007,M348934600,28007,transportation,33.71
33,C1163635747,4,M,28007,M348934600,28007,transportation,16.98
33,C1781238594,4,F,28007,M348934600,28007,transportation,64.24
33,C213197624,4,F,28007,M1823072687,28007,transportation,35.42
33,C1349106433,4,M,28007,M1823072687,28007,transportation,4.76
33,C559952121,4,F,28007,M1823072687,28007,transportation,50.2
33,C177123752,4,M,28007,M1823072687,28007,transportation,20.79
33,C1853381059,4,M,28007,M348934600,28007,transportation,23.87
33,C2129810887,4,F,28007,M348934600,28007,transportation,31.98
33,C1080813886,4,M,28007,M348934600,28007,transportation,31.57
33,C136606306,4,M,28007,M348934600,28007,transportation,53.14
33,C914488986,4,M,28007,M348934600,28007,transportation,15.65
33,C1299279378,4,F,28007,M1823072687,28007,transportation,21.25
33,C1542180842,4,F,28007,M1823072687,28007,transportation,12.42
33,C956700475,4,F,28007,M348934600,28007,transportation,13.96
33,C489185823,4,F,28007,M1823072687,28007,transportation,1.55
33,C1857140958,4,M,28007,M1823072687,28007,transportation,45.96
33,C1630887376,4,F,28007,M348934600,28007,transportation,7.82
33,C1864289868,4,F,28007,M348934600,28007,transportation,25.28
33,C1394931354,4,M,28007,M1823072687,28007,transportation,39.1
33,C33256704,4,F,28007,M348934600,28007,transportation,55.23
33,C44857022,4,F,28007,M1823072687,28007,transportation,53.27
33,C143498560,4,M,28007,M209847108,28007,wellnessandbeauty,41.06
33,C1067134113,4,F,28007,M85975013,28007,food,56.67
33,C59713083,4,M,28007,M348934600,28007,transportation,1.09
33,C1679796651,4,M,28007,M348934600,28007,transportation,2.55
33,C968861433,4,F,28007,M1823072687,28007,transportation,29.95
33,C599293124,4,F,28007,M348934600,28007,transportation,38.68
33,C5377162,4,F,28007,M348934600,28007,transportation,18.28
33,C1156885344,4,M,28007,M1823072687,28007,transportation,27.48
33,C1959067413,4,M,28007,M1823072687,28007,transportation,23.75
33,C1316160034,4,M,28007,M1823072687,28007,transportation,17.49
33,C1543824543,4,M,28007,M348934600,28007,transportation,11.58
33,C115603187,4,M,28007,M348934600,28007,transportation,68.48
33,C1807970113,4,F,28007,M348934600,28007,transportation,25.2
33,C1980965530,4,M,28007,M348934600,28007,transportation,23.6
33,C1193034305,4,F,28007,M348934600,28007,transportation,4.4
33,C295362058,4,M,28007,M1823072687,28007,transportation,28.88
33,C1276892406,4,M,28007,M348934600,28007,transportation,49.57
33,C578700012,4,F,28007,M348934600,28007,transportation,30.73
33,C938915039,4,F,28007,M348934600,28007,transportation,29.5
33,C1872660217,4,F,28007,M1823072687,28007,transportation,12.18
33,C228023479,4,F,28007,M348934600,28007,transportation,32.84
33,C976209265,4,M,28007,M209847108,28007,wellnessandbeauty,6.03
33,C976209265,4,M,28007,M78078399,28007,wellnessandbeauty,65.36
33,C971838371,4,F,28007,M348934600,28007,transportation,33.56
33,C1638710158,4,F,28007,M85975013,28007,food,66.87
33,C1299368401,4,M,28007,M855959430,28007,hyper,84.86
33,C1828345671,4,M,28007,M1823072687,28007,transportation,14.71
33,C1266329800,4,F,28007,M348934600,28007,transportation,30.51
33,C524644424,4,M,28007,M348934600,28007,transportation,40.66
33,C1118932469,4,F,28007,M348934600,28007,transportation,28.59
33,C107438779,4,M,28007,M1823072687,28007,transportation,46.78
33,C1776310825,4,M,28007,M1823072687,28007,transportation,37.67
33,C1405664150,4,M,28007,M348934600,28007,transportation,14.41
33,C1825851538,4,F,28007,M348934600,28007,transportation,14.6
33,C1019678929,4,F,28007,M480139044,28007,health,227.19
33,C2014169866,4,F,28007,M348934600,28007,transportation,24.76
33,C886658445,4,F,28007,M1823072687,28007,transportation,39.79
33,C813472343,4,M,28007,M1823072687,28007,transportation,29.86
33,C474894075,4,F,28007,M348934600,28007,transportation,8.4
33,C606355103,4,F,28007,M348934600,28007,transportation,9.46
33,C2084449024,4,F,28007,M1872033263,28007,home,165.24
33,C1718974481,4,M,28007,M1823072687,28007,transportation,22.42
33,C210318225,4,F,28007,M151143676,28007,barsandrestaurants,6.4
33,C98707741,4,F,28007,M1823072687,28007,transportation,32.77
33,C1690594556,4,F,28007,M1823072687,28007,transportation,49.56
33,C1224153830,4,F,28007,M1823072687,28007,transportation,35.26
33,C1549367339,4,F,28007,M348934600,28007,transportation,19.72
33,C1355509614,4,M,28007,M348934600,28007,transportation,32.17
33,C1487874353,4,M,28007,M1823072687,28007,transportation,62.48
33,C1048694975,4,M,28007,M1823072687,28007,transportation,38.15
33,C168361707,4,F,28007,M348934600,28007,transportation,20.18
33,C1102464953,4,F,28007,M1823072687,28007,transportation,36.24
33,C848738212,4,M,28007,M348934600,28007,transportation,33.29
33,C1629693561,4,M,28007,M151143676,28007,barsandrestaurants,16.08
33,C10105795,4,M,28007,M348934600,28007,transportation,38.64
33,C1050663079,4,M,28007,M348934600,28007,transportation,41.53
33,C914243510,4,M,28007,M1823072687,28007,transportation,15.64
33,C59263760,4,F,28007,M348934600,28007,transportation,28.54
33,C1100570635,4,F,28007,M85975013,28007,food,34.57
33,C927282395,4,F,28007,M348934600,28007,transportation,26.61
33,C2011457912,4,F,28007,M1823072687,28007,transportation,42.01
33,C1635613216,4,F,28007,M348934600,28007,transportation,31.4
33,C1855693993,4,F,28007,M348934600,28007,transportation,25.98
33,C638223659,4,M,28007,M85975013,28007,food,27.7
33,C373567366,4,F,28007,M348934600,28007,transportation,17.1
33,C804094956,4,M,28007,M348934600,28007,transportation,26.42
33,C1463356115,4,F,28007,M348934600,28007,transportation,37.88
33,C1679430600,4,M,28007,M348934600,28007,transportation,6.66
33,C373733261,4,F,28007,M348934600,28007,transportation,44.61
33,C373733261,4,F,28007,M1823072687,28007,transportation,44.87
33,C99215049,4,M,28007,M1823072687,28007,transportation,11.2
33,C483485800,4,F,28007,M1823072687,28007,transportation,0.84
33,C477595630,4,M,28007,M1823072687,28007,transportation,1.47
33,C1971497679,4,M,28007,M348934600,28007,transportation,27.48
33,C331622323,4,F,28007,M1823072687,28007,transportation,43.68
33,C1952969809,4,F,28007,M348934600,28007,transportation,23.8
33,C1734487337,4,F,28007,M1823072687,28007,transportation,17.79
33,C1305339250,4,M,28007,M1823072687,28007,transportation,17.14
33,C1459624061,4,F,28007,M1823072687,28007,transportation,7.74
33,C96407618,4,F,28007,M348934600,28007,transportation,25.05
33,C1238891395,4,M,28007,M348934600,28007,transportation,83.31
33,C249282739,4,M,28007,M1823072687,28007,transportation,5.49
33,C1191796691,4,F,28007,M348934600,28007,transportation,20.09
33,C1239154010,4,F,28007,M348934600,28007,transportation,14
33,C1597289593,4,F,28007,M1823072687,28007,transportation,5.37
33,C1702053445,4,F,28007,M348934600,28007,transportation,46.71
33,C1729776721,4,M,28007,M348934600,28007,transportation,19.53
33,C1980881901,4,M,28007,M349281107,28007,fashion,75.79
33,C2091703695,4,F,28007,M1823072687,28007,transportation,3.97
33,C1592390864,4,F,28007,M348934600,28007,transportation,14.18
33,C1981089677,4,M,28007,M348934600,28007,transportation,38.68
33,C620327304,4,F,28007,M348934600,28007,transportation,39.41
33,C466569235,4,M,28007,M1823072687,28007,transportation,35.11
33,C1382480007,4,F,28007,M348934600,28007,transportation,32.24
33,C1258953485,4,F,28007,M348934600,28007,transportation,2.77
33,C225675370,4,M,28007,M855959430,28007,hyper,42.78
33,C1374783350,4,F,28007,M348934600,28007,transportation,5.92
33,C1033848759,4,M,28007,M348934600,28007,transportation,7.67
33,C199512926,4,M,28007,M348934600,28007,transportation,54.22
33,C199512926,4,M,28007,M1823072687,28007,transportation,38.98
33,C395508885,4,M,28007,M348934600,28007,transportation,40.19
33,C1658315324,4,M,28007,M348934600,28007,transportation,17.02
33,C1901383731,4,F,28007,M1823072687,28007,transportation,29.06
33,C2126019044,4,M,28007,M1823072687,28007,transportation,25.23
33,C196888452,4,M,28007,M1823072687,28007,transportation,17.74
33,C26045684,4,F,28007,M348934600,28007,transportation,10.51
33,C1801713151,4,F,28007,M1823072687,28007,transportation,20.82
33,C764092576,4,F,28007,M1823072687,28007,transportation,26.12
33,C168710517,4,F,28007,M348934600,28007,transportation,39.25
33,C2704357,4,F,28007,M348934600,28007,transportation,40.15
33,C413242191,4,F,28007,M1823072687,28007,transportation,20.09
33,C1292140369,4,F,28007,M348934600,28007,transportation,21.26
33,C486996910,4,M,28007,M348934600,28007,transportation,2.91
33,C2015203999,4,F,28007,M1823072687,28007,transportation,21.77
